NO,주소1,주소2,단지명,전용면적(㎡),평수(전용),계약년월,계약연도,계약월,계약일,거래금액(만원),동,층,건축년도,도로명
2523,후평동,후평동,주공4,49.22,14.888983,202103,2021,03,12,12000,-,4,1986,후만로98번길 9
2524,후평동,후평동,주공4,49.22,14.888983,202103,2021,03,12,12500,-,4,1985,후만로98번길 9
2525,후평동,후평동,주공4,49.22,14.888983,202103,2021,03,6,10900,-,5,1985,후만로98번길 9
2526,후평동,후평동,주공4,59.3,17.93816928,202103,2021,03,10,14800,-,3,1985,후만로98번길 9
2527,후평동,후평동,주공4,49.22,14.888983,202102,2021,02,25,11000,-,3,1985,후만로98번길 9
2528,후평동,후평동,주공4,59.3,17.93816928,202102,2021,02,1,11500,-,1,1985,후만로98번길 9
2529,후평동,후평동,주공4,59.3,17.93816928,202102,2021,02,23,14500,-,5,1985,후만로98번길 9
2530,후평동,후평동,주공4,49.22,14.888983,202102,2021,02,3,14000,-,2,1985,후만로98번길 9
2531,후평동,후평동,주공4,59.3,17.93816928,202102,2021,02,18,8500,-,3,1986,후만로98번길 9
2532,후평동,후평동,주공4,59.3,17.93816928,202101,2021,01,29,13500,-,2,1985,후만로98번길 9
2533,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,15,11500,-,2,1986,후만로98번길 9
2534,후평동,후평동,주공4,49.22,14.888983,202102,2021,02,6,11400,-,1,1985,후만로98번길 9
2535,후평동,후평동,주공4,59.3,17.93816928,202101,2021,01,16,14000,-,3,1985,후만로98번길 9
2536,후평동,후평동,주공4,49.22,14.888983,202102,2021,02,2,12800,-,3,1986,후만로98번길 9
2537,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,3,11000,-,4,1985,후만로98번길 9
2538,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,23,11500,-,2,1986,후만로98번길 9
2539,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,15,12000,-,4,1985,후만로98번길 9
2540,후평동,후평동,주공4,59.3,17.93816928,202101,2021,01,17,13800,-,2,1985,후만로98번길 9
2541,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,7,11900,-,2,1985,후만로98번길 9
2542,후평동,후평동,주공4,59.3,17.93816928,202101,2021,01,12,13000,-,5,1985,후만로98번길 9
2543,후평동,후평동,주공4,49.22,14.888983,202101,2021,01,10,11500,-,5,1985,후만로98번길 9
2544,후평동,후평동,주공4,59.3,17.93816928,202012,2020,12,28,13600,-,4,1986,후만로98번길 9
2545,후평동,후평동,주공4,59.3,17.93816928,202101,2021,01,2,13000,-,4,1985,후만로98번길 9
2546,후평동,후평동,주공4,59.3,17.93816928,202011,2020,11,14,12900,-,3,1985,후만로98번길 9
2547,후평동,후평동,주공4,49.22,14.888983,202012,2020,12,5,10500,-,4,1986,후만로98번길 9
2548,후평동,후평동,주공4,49.22,14.888983,202012,2020,12,5,10900,-,4,1985,후만로98번길 9
2549,후평동,후평동,주공4,59.3,17.93816928,202012,2020,12,3,13200,-,2,1986,후만로98번길 9
2550,후평동,후평동,후평현대5차,84.94,25.69423438,202008,2020,08,26,14300,-,4,1996,후만로24번길 13
2551,후평동,후평동,후평현대5차,84.94,25.69423438,202007,2020,07,27,14200,-,11,1996,후만로24번길 13
2552,후평동,후평동,후평현대5차,59.89,18.11664348,202007,2020,07,6,9500,-,7,1996,후만로24번길 13
2553,후평동,후평동,후평현대5차,59.89,18.11664348,202006,2020,06,27,11000,-,4,1996,후만로24번길 13
2554,후평동,후평동,후평현대5차,59.89,18.11664348,202006,2020,06,24,11000,-,11,1996,후만로24번길 13
2555,후평동,후평동,후평현대5차,59.89,18.11664348,202006,2020,06,12,9500,-,5,1996,후만로24번길 13
2556,후평동,후평동,후평현대5차,84.94,25.69423438,202005,2020,05,14,16000,-,15,1996,후만로24번길 13
2557,후평동,후평동,후평현대5차,59.89,18.11664348,202005,2020,05,29,12000,-,5,1996,후만로24번길 13
2558,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,17,10800,-,12,1996,후만로24번길 13
2559,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,22,10300,-,13,1996,후만로24번길 13
2560,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,18,10300,-,14,1996,후만로24번길 13
2561,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,8,9800,-,13,1996,후만로24번길 13
2562,후평동,후평동,후평현대5차,59.89,18.11664348,202011,2020,11,26,9000,-,2,1996,후만로24번길 13
2563,후평동,후평동,후평현대5차,59.89,18.11664348,202011,2020,11,18,10200,-,8,1996,후만로24번길 13
2564,후평동,후평동,후평현대5차,59.89,18.11664348,202011,2020,11,25,9500,-,11,1996,후만로24번길 13
2565,후평동,후평동,후평현대5차,59.89,18.11664348,202011,2020,11,12,11300,-,7,1996,후만로24번길 13
2566,후평동,후평동,후평현대5차,84.94,25.69423438,202005,2020,05,11,13000,-,9,1996,후만로24번길 13
2567,후평동,후평동,후평현대5차,59.89,18.11664348,202103,2021,03,23,9500,-,2,1996,후만로24번길 13
2568,후평동,후평동,후평현대5차,59.89,18.11664348,202103,2021,03,4,11200,-,3,1996,후만로24번길 13
2569,후평동,후평동,후평현대5차,84.94,25.69423438,202103,2021,03,4,15000,-,6,1996,후만로24번길 13
2570,후평동,후평동,후평현대5차,59.89,18.11664348,202102,2021,02,3,11000,-,9,1996,후만로24번길 13
2571,후평동,후평동,후평현대5차,84.94,25.69423438,202102,2021,02,4,16000,-,15,1996,후만로24번길 13
2572,후평동,후평동,후평현대5차,59.89,18.11664348,202102,2021,02,6,11400,-,11,1996,후만로24번길 13
2573,후평동,후평동,후평현대5차,59.89,18.11664348,202101,2021,01,10,11300,-,3,1996,후만로24번길 13
2574,후평동,후평동,후평현대5차,84.94,25.69423438,202101,2021,01,9,15100,-,10,1996,후만로24번길 13
2575,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,19,12200,-,11,1996,후만로24번길 13
2576,후평동,후평동,후평현대5차,59.89,18.11664348,202012,2020,12,15,9100,-,2,1996,후만로24번길 13
2577,후평동,후평동,대우아파트,84.43,25.53996007,202009,2020,09,15,12700,-,3,1991,후만로126번길 31
2578,후평동,후평동,대우아파트,84.694,25.61981971,202008,2020,08,29,10900,-,5,1991,후만로126번길 31
2579,후평동,후평동,대우아파트,84.43,25.53996007,202008,2020,08,28,11700,-,1,1991,후만로126번길 31
2580,후평동,후평동,대우아파트,84.694,25.61981971,202006,2020,06,16,12700,-,3,1991,후만로126번길 31
2581,후평동,후평동,대우아파트,84.694,25.61981971,202006,2020,06,11,12000,-,5,1991,후만로126번길 31
2582,후평동,후평동,대우아파트,76.37,23.10182104,202005,2020,05,30,10600,-,4,1991,후만로126번길 31
2583,후평동,후평동,대우아파트,84.43,25.53996007,202005,2020,05,19,13800,-,1,1991,후만로126번길 31
2584,후평동,후평동,대우아파트,84.694,25.61981971,202012,2020,12,12,14200,-,3,1991,후만로126번길 31
2585,후평동,후평동,대우아파트,76.12,23.02619638,202011,2020,11,16,11300,-,5,1991,후만로126번길 31
2586,후평동,후평동,대우아파트,84.43,25.53996007,202009,2020,09,26,11000,-,5,1991,후만로126번길 31
2587,후평동,후평동,현대3,84.98,25.70633432,202103,2021,03,10,14500,-,2,1990,후석로326번길 31
2588,후평동,후평동,후평현대2차,71.786,21.71516728,202103,2021,03,8,13000,-,5,1990,후석로326번길 13
2589,후평동,후평동,세경2,55.26,16.71607478,202103,2021,03,5,6300,-,4,1986,후석로326번길 36-7
2590,후평동,후평동,현대3,84.98,25.70633432,202103,2021,03,3,14900,-,14,1990,후석로326번길 31
2591,후평동,후평동,현대3,84.98,25.70633432,202102,2021,02,26,13500,-,3,1990,후석로326번길 31
2592,후평동,후평동,현대3,84.98,25.70633432,202102,2021,02,23,14400,-,3,1990,후석로326번길 31
2593,후평동,후평동,후평현대2차,84.992,25.70996431,202102,2021,02,21,15700,-,9,1990,후석로326번길 13
2594,후평동,후평동,세경2,55.26,16.71607478,202101,2021,01,29,7500,-,5,1986,후석로326번길 36-7
2595,후평동,후평동,후평현대2차,84.992,25.70996431,202102,2021,02,14,13500,-,1,1990,후석로326번길 13
2596,후평동,후평동,현대3,84.98,25.70633432,202102,2021,02,3,15000,-,6,1990,후석로326번길 31
2597,후평동,후평동,후평현대2차,71.786,21.71516728,202102,2021,02,2,14350,-,14,1990,후석로326번길 13
2598,후평동,후평동,후평현대2차,84.992,25.70996431,202101,2021,01,19,14400,-,8,1990,후석로326번길 13
2599,후평동,후평동,후평현대2차,84.842,25.66458951,202101,2021,01,20,15400,-,6,1990,후석로326번길 13
2600,후평동,후평동,세경2,55.26,16.71607478,202101,2021,01,11,5800,-,2,1986,후석로326번길 36-7
2601,후평동,후평동,후평현대2차,71.636,21.66979249,202101,2021,01,15,12700,-,8,1990,후석로326번길 13
2602,후평동,후평동,현대4,84.955,25.69877186,202012,2020,12,30,14300,-,7,1995,후석로326번길 44
2603,후평동,후평동,세경2,55.26,16.71607478,202012,2020,12,26,5900,-,2,1986,후석로326번길 36-7
2604,후평동,후평동,석사2,58.14,17.58727086,202009,2020,09,8,9600,-,14,1995,후석로228번길 24
2605,후평동,후평동,석사2,51.66,15.62707968,202009,2020,09,5,9300,-,6,1994,후석로228번길 24
2606,후평동,후평동,석사2,51.66,15.62707968,202009,2020,09,7,8600,-,6,1994,후석로228번길 24
2607,후평동,후평동,석사2,51.66,15.62707968,202008,2020,08,27,9000,-,6,1994,후석로228번길 24
2608,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,24,8000,-,11,1994,후석로228번길 24
2609,후평동,후평동,석사2,51.66,15.62707968,202008,2020,08,3,8900,-,7,1994,후석로228번길 24
2610,후평동,후평동,석사2,58.14,17.58727086,202007,2020,07,16,9700,-,8,1995,후석로228번길 24
2611,후평동,후평동,석사2,37.67,11.39512372,202008,2020,08,3,6500,-,6,1995,후석로228번길 24
2612,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,25,9300,-,10,1994,후석로228번길 24
2613,후평동,후평동,석사2,37.67,11.39512372,202007,2020,07,26,7600,-,2,1995,후석로228번길 24
2614,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,25,8100,-,13,1994,후석로228번길 24
2615,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,19,8250,-,15,1994,후석로228번길 24
2616,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,19,8200,-,3,1994,후석로228번길 24
2617,후평동,후평동,석사2,51.66,15.62707968,202006,2020,06,27,8700,-,6,1994,후석로228번길 24
2618,후평동,후평동,석사2,58.14,17.58727086,202007,2020,07,15,9970,-,2,1995,후석로228번길 24
2619,후평동,후평동,석사2,58.14,17.58727086,202007,2020,07,12,9600,-,13,1995,후석로228번길 24
2620,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,9,9000,-,11,1994,후석로228번길 24
2621,후평동,후평동,석사2,51.66,15.62707968,202007,2020,07,10,8500,-,11,1994,후석로228번길 24
2622,후평동,후평동,석사2,58.14,17.58727086,202007,2020,07,2,9800,-,12,1995,후석로228번길 24
2623,후평동,후평동,석사2,37.67,11.39512372,202006,2020,06,13,7850,-,12,1995,후석로228번길 24
2624,후평동,후평동,석사2,51.66,15.62707968,202006,2020,06,15,8400,-,13,1994,후석로228번길 24
2625,후평동,후평동,석사2,58.14,17.58727086,202006,2020,06,10,9400,-,3,1995,후석로228번길 24
2626,후평동,후평동,석사2,58.14,17.58727086,202006,2020,06,9,12500,-,5,1995,후석로228번길 24
2627,후평동,후평동,석사2,58.14,17.58727086,202006,2020,06,3,9000,-,3,1995,후석로228번길 24
2628,후평동,후평동,석사2,58.14,17.58727086,202005,2020,05,15,8500,-,1,1995,후석로228번길 24
2629,후평동,후평동,석사2,51.66,15.62707968,202005,2020,05,27,8400,-,5,1994,후석로228번길 24
2630,후평동,후평동,석사2,51.66,15.62707968,202005,2020,05,26,8000,-,3,1994,후석로228번길 24
2631,후평동,후평동,석사2,58.14,17.58727086,202005,2020,05,25,8700,-,5,1995,후석로228번길 24
2632,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,30,10700,-,8,1995,후석로228번길 24
2633,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,28,10000,-,4,1995,후석로228번길 24
2634,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,27,9200,-,10,1994,후석로228번길 24
2635,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,12,8100,-,9,1994,후석로228번길 24
2636,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,14,10950,-,11,1995,후석로228번길 24
2637,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,15,9000,-,5,1994,후석로228번길 24
2638,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,12,10500,-,13,1995,후석로228번길 24
2639,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,11,8900,-,8,1994,후석로228번길 24
2640,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,6,9600,-,3,1995,후석로228번길 24
2641,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,8,8800,-,9,1994,후석로228번길 24
2642,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,8,8150,-,2,1994,후석로228번길 24
2643,후평동,후평동,석사2,58.14,17.58727086,202012,2020,12,5,9300,-,1,1995,후석로228번길 24
2644,후평동,후평동,석사2,51.66,15.62707968,202012,2020,12,3,8900,-,10,1994,후석로228번길 24
2645,후평동,후평동,석사2,58.14,17.58727086,202011,2020,11,27,11400,-,11,1995,후석로228번길 24
2646,후평동,후평동,석사2,37.67,11.39512372,202011,2020,11,26,6600,-,2,1995,후석로228번길 24
2647,후평동,후평동,석사2,51.66,15.62707968,202011,2020,11,22,8400,-,1,1994,후석로228번길 24
2648,후평동,후평동,석사2,51.66,15.62707968,202011,2020,11,17,8600,-,8,1994,후석로228번길 24
2649,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,28,9900,-,5,1995,후석로228번길 24
2650,후평동,후평동,석사2,58.14,17.58727086,202011,2020,11,13,9500,-,10,1995,후석로228번길 24
2651,후평동,후평동,석사2,51.66,15.62707968,202011,2020,11,2,8000,-,11,1994,후석로228번길 24
2652,후평동,후평동,석사2,58.14,17.58727086,202011,2020,11,4,9750,-,12,1995,후석로228번길 24
2653,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,30,9550,-,12,1995,후석로228번길 24
2654,후평동,후평동,석사2,51.66,15.62707968,202010,2020,10,28,9300,-,13,1994,후석로228번길 24
2655,후평동,후평동,석사2,51.66,15.62707968,202010,2020,10,23,8200,-,4,1994,후석로228번길 24
2656,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,21,8200,-,6,1995,후석로228번길 24
2657,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,14,9750,-,13,1995,후석로228번길 24
2658,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,7,9300,-,9,1995,후석로228번길 24
2659,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,6,10200,-,12,1995,후석로228번길 24
2660,후평동,후평동,석사2,51.66,15.62707968,202010,2020,10,5,8000,-,14,1994,후석로228번길 24
2661,후평동,후평동,석사2,58.14,17.58727086,202010,2020,10,5,9500,-,4,1995,후석로228번길 24
2662,후평동,후평동,석사2,58.14,17.58727086,202009,2020,09,28,10700,-,4,1995,후석로228번길 24
2663,후평동,후평동,석사2,51.66,15.62707968,202010,2020,10,5,9800,-,2,1994,후석로228번길 24
2664,후평동,후평동,석사2,51.66,15.62707968,202005,2020,05,16,7800,-,3,1994,후석로228번길 24
2665,후평동,후평동,석사2,58.14,17.58727086,202104,2021,04,30,13000,-,14,1995,후석로228번길 24
2666,후평동,후평동,석사2,58.14,17.58727086,202105,2021,05,1,10400,-,9,1995,후석로228번길 24
2667,후평동,후평동,석사2,51.66,15.62707968,202104,2021,04,12,10300,-,7,1994,후석로228번길 24
2668,후평동,후평동,석사2,58.14,17.58727086,202104,2021,04,9,12000,-,14,1995,후석로228번길 24
2669,후평동,후평동,석사2,58.14,17.58727086,202104,2021,04,3,9800,-,15,1995,후석로228번길 24
2670,후평동,후평동,석사2,51.66,15.62707968,202104,2021,04,16,9350,-,8,1994,후석로228번길 24
2671,후평동,후평동,석사2,58.14,17.58727086,202104,2021,04,13,10000,-,4,1995,후석로228번길 24
2672,후평동,후평동,석사2,58.14,17.58727086,202104,2021,04,3,10050,-,12,1995,후석로228번길 24
2673,후평동,후평동,석사2,51.66,15.62707968,202103,2021,03,27,9500,-,6,1994,후석로228번길 24
2674,후평동,후평동,석사2,51.66,15.62707968,202103,2021,03,30,9800,-,3,1994,후석로228번길 24
2675,후평동,후평동,석사2,58.14,17.58727086,202103,2021,03,26,14000,-,1,1995,후석로228번길 24
2676,후평동,후평동,석사2,51.66,15.62707968,202103,2021,03,19,7800,-,1,1994,후석로228번길 24
2677,후평동,후평동,석사2,58.14,17.58727086,202103,2021,03,9,9800,-,6,1995,후석로228번길 24
2678,후평동,후평동,석사2,51.66,15.62707968,202103,2021,03,11,9500,-,15,1994,후석로228번길 24
2679,후평동,후평동,석사2,58.14,17.58727086,202103,2021,03,10,11300,-,9,1995,후석로228번길 24
2680,후평동,후평동,석사2,58.14,17.58727086,202103,2021,03,8,9500,-,3,1995,후석로228번길 24
2681,후평동,후평동,석사2,58.14,17.58727086,202102,2021,02,24,9900,-,14,1995,후석로228번길 24
2682,후평동,후평동,석사2,51.66,15.62707968,202102,2021,02,27,9350,-,11,1994,후석로228번길 24
2683,후평동,후평동,석사2,58.14,17.58727086,202102,2021,02,18,9950,-,8,1995,후석로228번길 24
2684,후평동,후평동,석사2,58.14,17.58727086,202102,2021,02,24,9800,-,9,1995,후석로228번길 24
2685,후평동,후평동,석사2,58.14,17.58727086,202102,2021,02,9,8000,-,15,1995,후석로228번길 24
2686,후평동,후평동,석사2,51.66,15.62707968,202102,2021,02,15,9500,-,3,1994,후석로228번길 24
2687,후평동,후평동,석사2,51.66,15.62707968,202102,2021,02,3,11300,-,13,1994,후석로228번길 24
2688,후평동,후평동,석사2,51.66,15.62707968,202102,2021,02,11,8000,-,10,1994,후석로228번길 24
2689,후평동,후평동,석사2,51.66,15.62707968,202102,2021,02,10,8500,-,12,1994,후석로228번길 24
